Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYearAtCompany,PromotionGapRatio,OverallSatisfaction,ExperienceRatio,ManagerStabilityRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
39,1,1162,3,2,4,41,3,2,3,5238,17778,4,18,3,1,0,12,3,2,1,0,0,0,5238.0,0.0,2.6666666666666665,0.08333333333333333,0.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
33,0,508,10,3,2,46,2,2,4,4682,4317,3,14,3,3,0,9,6,2,7,7,0,1,668.8571428571429,0.0,3.0,0.7777777777777778,0.14285714285714285,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
47,0,1482,5,5,4,42,3,5,3,18300,16375,4,11,3,2,1,21,2,3,3,2,1,1,6100.0,0.3333333333333333,3.0,0.14285714285714285,0.3333333333333333,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
43,0,559,10,4,3,82,2,2,3,5257,6227,1,11,3,2,1,9,3,4,9,7,0,0,584.1111111111111,0.0,2.6666666666666665,1.0,0.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
27,0,210,1,1,3,73,3,2,2,6349,22107,0,13,3,4,1,6,0,3,5,4,1,4,1269.8,0.2,3.0,0.8333333333333334,0.8,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
54,0,928,20,4,4,31,3,2,3,4869,16885,3,12,3,4,0,20,4,2,4,3,0,3,1217.25,0.0,3.6666666666666665,0.2,0.75,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
43,0,1001,7,3,3,43,3,3,1,9985,9262,8,16,3,1,1,10,1,2,1,0,0,0,9985.0,0.0,1.6666666666666667,0.1,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
45,0,549,8,4,4,75,3,2,4,3697,9278,9,14,3,1,2,12,3,3,10,9,9,8,369.7,0.9,3.0,0.8333333333333334,0.8,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
40,0,1124,1,2,2,57,1,2,4,7457,13273,2,22,4,3,3,6,2,2,4,3,0,2,1864.25,0.0,3.0,0.6666666666666666,0.5,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True
29,1,318,8,4,2,77,1,1,1,2119,4759,1,11,3,4,0,7,4,2,7,7,0,7,302.7142857142857,0.0,2.3333333333333335,1.0,1.0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True
29,0,738,9,5,2,30,2,1,4,3983,7621,0,17,3,3,0,4,2,3,3,2,2,2,1327.6666666666667,0.6666666666666666,3.0,0.75,0.6666666666666666,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
30,0,570,5,3,4,30,2,2,3,6118,5431,1,13,3,3,3,10,2,3,10,9,1,2,611.8,0.1,3.3333333333333335,1.0,0.2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
27,0,1130,8,4,2,56,3,2,2,6214,3415,1,18,3,1,1,8,3,3,8,7,0,7,776.75,0.0,1.6666666666666667,1.0,0.875,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
37,0,1192,5,2,4,61,3,2,4,6347,23177,7,16,3,3,2,8,2,2,6,2,0,4,1057.8333333333333,0.0,3.6666666666666665,0.75,0.6666666666666666,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
38,0,343,15,2,3,92,2,3,4,11510,15682,0,14,3,2,1,12,3,3,11,10,2,9,1046.3636363636363,0.18181818181818182,3.0,0.9166666666666666,0.8181818181818182,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
31,0,1232,7,4,3,39,3,3,4,7143,25713,1,14,3,3,0,11,2,2,11,9,4,10,649.3636363636364,0.36363636363636365,3.3333333333333335,1.0,0.9090909090909091,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
29,0,144,10,1,4,39,2,2,2,8268,11866,1,14,3,1,2,7,2,3,7,7,1,7,1181.142857142857,0.14285714285714285,2.3333333333333335,1.0,1.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
35,0,1296,5,4,3,62,3,3,2,8095,18264,0,13,3,4,0,17,5,3,16,6,0,13,505.9375,0.0,3.0,0.9411764705882353,0.8125,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
23,0,1309,26,1,3,83,3,1,4,2904,16092,1,12,3,3,2,4,2,2,4,2,0,2,726.0,0.0,3.3333333333333335,1.0,0.5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
41,0,483,6,3,4,95,2,2,2,6032,10110,6,15,3,4,0,8,3,3,5,4,1,2,1206.4,0.2,3.3333333333333335,0.625,0.4,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True
47,0,1309,4,1,2,99,3,2,3,2976,25751,3,19,3,1,0,5,3,3,0,0,0,0,2976.0,0.0,2.0,0.0,0.0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
42,0,810,23,5,1,44,3,4,4,15992,15901,2,14,3,2,0,16,2,3,1,0,0,0,15992.0,0.0,2.3333333333333335,0.0625,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
29,0,746,2,3,4,61,3,2,3,4649,16928,1,14,3,1,1,4,3,2,4,3,0,2,1162.25,0.0,2.6666666666666665,1.0,0.5,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
42,0,544,2,1,3,52,3,1,3,2696,24017,0,11,3,3,1,4,5,3,3,2,1,0,898.6666666666666,0.3333333333333333,3.0,0.75,0.0,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True
32,0,1062,2,3,3,75,3,1,2,2370,3956,1,13,3,3,1,8,4,3,8,0,0,7,296.25,0.0,2.6666666666666665,1.0,0.875,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
48,0,530,29,1,1,91,3,3,3,12504,23978,3,21,4,2,1,15,3,1,0,0,0,0,12504.0,0.0,2.0,0.0,0.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
37,0,1319,6,3,3,51,4,2,1,5974,17001,4,13,3,1,2,13,2,3,7,7,6,7,853.4285714285714,0.8571428571428571,1.6666666666666667,0.5384615384615384,1.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
30,0,641,25,2,4,85,3,2,3,4736,6069,7,12,3,2,1,4,2,4,2,2,2,2,2368.0,1.0,3.0,0.5,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
26,0,933,1,3,3,57,3,2,3,5296,20156,1,17,3,2,1,8,3,3,8,7,7,7,662.0,0.875,2.6666666666666665,1.0,0.875,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
42,0,1332,2,4,1,98,2,2,4,6781,17078,3,23,4,2,0,14,6,3,1,0,0,0,6781.0,0.0,2.3333333333333335,0.07142857142857142,0.0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
21,1,756,1,1,1,99,2,1,2,2174,9150,1,11,3,3,0,3,3,3,3,2,1,2,724.6666666666666,0.3333333333333333,2.0,1.0,0.6666666666666666,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True
36,0,845,1,5,4,45,3,2,4,6653,15276,4,15,3,2,0,7,6,3,1,0,0,0,6653.0,0.0,3.3333333333333335,0.14285714285714285,0.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
36,0,541,3,4,1,48,2,3,4,9699,7246,4,11,3,1,1,16,2,3,13,9,1,12,746.0769230769231,0.07692307692307693,2.0,0.8125,0.9230769230769231,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
57,0,593,1,4,4,88,3,2,3,6755,2967,2,11,3,3,0,15,2,3,3,2,1,2,2251.6666666666665,0.3333333333333333,3.3333333333333335,0.2,0.6666666666666666,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
40,0,1171,10,4,4,46,4,1,3,2213,22495,3,13,3,3,1,10,3,3,7,7,1,7,316.14285714285717,0.14285714285714285,3.3333333333333335,0.7,1.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
21,0,895,9,2,1,39,3,1,4,2610,2851,1,24,4,3,0,3,3,2,3,2,2,2,870.0,0.6666666666666666,2.6666666666666665,1.0,0.6666666666666666,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
33,1,350,5,3,4,34,3,1,3,2851,9150,1,13,3,2,0,1,2,3,1,0,0,0,2851.0,0.0,3.0,1.0,0.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
37,0,921,10,3,3,98,3,1,1,3452,17663,6,20,4,2,1,17,3,3,5,4,0,3,690.4,0.0,2.0,0.29411764705882354,0.6,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
46,0,1144,7,4,3,30,3,2,3,5258,16044,2,14,3,3,0,7,2,4,1,0,0,0,5258.0,0.0,3.0,0.14285714285714285,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
41,1,143,4,3,1,56,3,2,2,9355,9558,1,18,3,3,0,8,5,3,8,7,7,7,1169.375,0.875,2.0,1.0,0.875,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
50,0,1046,10,3,4,100,2,3,4,10496,2755,6,15,3,4,0,20,2,3,4,3,1,3,2624.0,0.25,4.0,0.2,0.75,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
40,1,575,22,2,3,68,2,2,3,6380,6110,2,12,3,1,2,8,6,3,6,4,1,0,1063.3333333333333,0.16666666666666666,2.3333333333333335,0.75,0.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
31,0,408,9,4,3,42,2,1,2,2657,7551,0,16,3,4,0,3,5,3,2,2,2,2,1328.5,1.0,3.0,0.6666666666666666,1.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
21,1,156,12,3,3,90,4,1,2,2716,25422,1,15,3,4,0,1,0,3,1,0,0,0,2716.0,0.0,3.0,1.0,0.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
29,0,1283,23,3,4,54,3,1,4,2201,18168,9,16,3,4,0,6,4,3,3,2,1,2,733.6666666666666,0.3333333333333333,4.0,0.5,0.6666666666666666,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
35,0,755,9,4,3,97,2,2,2,6540,19394,9,19,3,3,0,10,5,3,1,1,0,0,6540.0,0.0,2.6666666666666665,0.1,0.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
27,0,1469,1,2,4,82,3,1,2,3816,17881,1,11,3,2,1,5,2,3,5,2,0,4,763.2,0.0,2.6666666666666665,1.0,0.8,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
28,0,304,9,4,2,92,3,2,4,5253,20750,1,16,3,4,0,7,1,3,7,5,0,7,750.4285714285714,0.0,3.3333333333333335,1.0,1.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
49,0,1261,7,3,2,31,2,3,3,10965,12066,8,24,4,3,0,26,2,3,5,2,0,0,2193.0,0.0,2.6666666666666665,0.19230769230769232,0.0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
51,0,1178,14,2,3,87,3,2,4,4936,14862,4,11,3,3,1,18,2,2,7,7,0,7,705.1428571428571,0.0,3.3333333333333335,0.3888888888888889,1.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
36,0,329,2,3,4,96,3,1,3,2543,11868,4,13,3,2,1,6,3,3,2,2,2,2,1271.5,1.0,3.0,0.3333333333333333,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
34,1,1362,19,3,1,67,4,2,4,5304,4652,8,13,3,2,0,9,3,2,5,2,0,4,1060.8,0.0,2.3333333333333335,0.5555555555555556,0.8,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
55,0,1311,2,3,3,97,3,4,4,16659,23258,2,13,3,3,0,30,2,3,5,4,1,2,3331.8,0.2,3.3333333333333335,0.16666666666666666,0.4,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
24,0,1371,10,4,4,77,3,2,3,4260,5915,1,12,3,4,1,5,2,4,5,2,0,3,852.0,0.0,3.6666666666666665,1.0,0.6,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
30,0,202,2,1,3,72,3,1,2,2476,17434,1,18,3,1,1,1,3,3,1,0,0,0,2476.0,0.0,2.0,1.0,0.0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
26,1,575,3,1,3,73,3,1,1,3102,6582,0,22,4,3,0,7,2,3,6,4,0,4,517.0,0.0,2.3333333333333335,0.8571428571428571,0.6666666666666666,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
22,0,253,11,3,1,43,3,1,2,2244,24440,1,13,3,4,1,2,1,3,2,1,1,2,1122.0,0.5,2.3333333333333335,1.0,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
36,0,164,2,2,2,61,2,3,3,7596,3809,1,13,3,2,2,10,2,3,10,9,9,0,759.6,0.9,2.3333333333333335,1.0,0.0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
30,1,464,4,3,3,40,3,1,4,2285,3427,9,23,4,3,0,3,4,3,1,0,0,0,2285.0,0.0,3.3333333333333335,0.3333333333333333,0.0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True
37,0,1107,14,3,4,95,3,1,1,3034,26914,1,12,3,3,1,18,2,2,18,7,12,17,168.55555555555554,0.6666666666666666,2.6666666666666665,1.0,0.9444444444444444,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
40,0,759,2,2,4,46,3,2,2,5715,22553,7,12,3,3,2,8,5,3,5,4,1,3,1143.0,0.2,3.0,0.625,0.6,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
42,0,201,1,4,2,95,3,1,1,2576,20490,3,16,3,2,1,8,5,3,5,2,1,2,515.2,0.2,1.6666666666666667,0.625,0.4,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
37,0,1305,10,4,3,49,3,2,2,4197,21123,2,12,3,4,0,18,2,2,1,0,0,1,4197.0,0.0,3.0,0.05555555555555555,1.0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
43,0,982,12,3,1,59,2,4,2,14336,4345,1,11,3,3,1,25,3,3,25,10,3,9,573.44,0.12,2.0,1.0,0.36,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
40,0,555,2,3,2,78,2,2,3,3448,13436,6,22,4,2,1,20,3,3,1,0,0,0,3448.0,0.0,2.3333333333333335,0.05,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
54,0,821,5,2,1,86,3,5,1,19406,8509,4,11,3,3,1,24,4,2,4,2,1,2,4851.5,0.25,1.6666666666666667,0.16666666666666666,0.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
34,0,1381,4,4,3,72,3,2,3,6538,12740,9,15,3,1,1,6,3,3,3,2,1,2,2179.3333333333335,0.3333333333333333,2.3333333333333335,0.5,0.6666666666666666,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
31,0,480,7,2,2,31,3,2,1,4306,4156,1,12,3,2,1,13,5,1,13,10,3,12,331.2307692307692,0.23076923076923078,1.6666666666666667,1.0,0.9230769230769231,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
43,0,313,21,3,4,61,3,1,4,2258,15238,7,20,4,1,1,8,1,3,3,2,1,2,752.6666666666666,0.3333333333333333,3.0,0.375,0.6666666666666666,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
43,0,1473,8,4,3,74,3,2,3,4522,2227,4,14,3,4,0,8,3,3,5,2,0,2,904.4,0.0,3.3333333333333335,0.625,0.4,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
25,0,891,4,2,2,99,2,2,4,4487,12090,1,11,3,2,0,5,3,3,5,4,1,3,897.4,0.2,2.6666666666666665,1.0,0.6,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
37,0,1063,25,5,2,72,3,2,3,4449,23866,3,15,3,1,2,15,2,3,13,11,10,7,342.2307692307692,0.7692307692307693,2.0,0.8666666666666667,0.5384615384615384,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
31,0,329,1,2,4,98,2,1,1,2218,16193,1,12,3,3,1,4,3,3,4,2,3,2,554.5,0.75,2.6666666666666665,1.0,0.5,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
39,0,1218,1,1,2,52,3,5,3,19197,8213,1,14,3,3,1,21,3,3,21,8,1,6,914.1428571428571,0.047619047619047616,2.6666666666666665,1.0,0.2857142857142857,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
56,0,906,6,3,3,86,4,4,1,13212,18256,9,11,3,4,3,36,0,2,7,7,7,7,1887.4285714285713,1.0,2.6666666666666665,0.19444444444444445,1.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
30,0,1082,12,3,2,83,3,2,3,6577,19558,0,11,3,2,0,6,6,3,5,4,4,4,1315.4,0.8,2.3333333333333335,0.8333333333333334,0.8,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
41,0,645,1,3,2,49,4,3,1,8392,19566,1,16,3,3,1,10,2,3,10,7,0,7,839.2,0.0,2.0,1.0,0.7,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
28,0,1300,17,2,3,79,3,2,1,4558,13535,1,12,3,4,1,10,2,3,10,0,1,8,455.8,0.1,2.6666666666666665,1.0,0.8,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
25,1,688,3,3,1,91,3,1,1,4031,9396,5,13,3,3,1,6,5,3,2,2,0,2,2015.5,0.0,1.6666666666666667,0.3333333333333333,1.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
52,0,319,3,3,4,39,2,3,3,7969,19609,2,14,3,3,0,28,4,3,5,4,0,4,1593.8,0.0,3.3333333333333335,0.17857142857142858,0.8,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
45,0,192,10,2,1,69,3,1,4,2654,9655,3,21,4,4,2,8,3,2,2,2,0,2,1327.0,0.0,3.0,0.25,1.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
52,0,1490,4,2,4,30,3,4,4,16555,10310,2,13,3,4,0,31,2,1,5,2,1,4,3311.0,0.2,4.0,0.16129032258064516,0.8,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
42,0,532,29,2,1,92,3,2,3,4556,12932,2,11,3,2,1,19,3,3,5,4,0,2,911.2,0.0,2.0,0.2631578947368421,0.4,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
